cohort,seed,arm,gate,budget,random_seed,domain,correct,abstain,N_unsafe,N_safe,TP,TN,FP,FN,abstain_unsafe,abstain_safe,routed,S_fit_N,S_overflow_N,S_fit_wrong_to_correct,S_fit_correct_to_wrong,S_fit_correct_to_abstain,S_fit_wrong_to_abstain,S_fit_unrouted_errors,S_fit_correct,S_overflow_recovery_correct,S_overflow_recovery_wrong,S_overflow_final_abstain,S_overflow_unrouted,abstain_input_overflow,abstain_technical,abstain_model,abstain_rule_unsupported,abstain_rule_unresolved,N,task_groups,correct_over_N,coverage,unsafe_recall_all,unsafe_recall_covered,FPR_all,FPR_covered,actual_call_rate,deployment_calls,route_rate,routed_input_tokens,routed_output_tokens,group_macro_correct_over_N,binary_net_correction,group_macro_unsafe_recall_all,group_macro_unsafe_recall_all_eligible_groups,group_macro_FPR_all,group_macro_FPR_all_eligible_groups,group_macro_coverage,group_macro_coverage_eligible_groups
transfer_2048,44,L_direct,G_random,0.5,2,banking,75,0,28,59,23,52,7,5,0,0,52,87,0,5,4,0,0,7,75,0,0,0,0,0,0,0,0,0,87,6,0.8620689655172413,1.0,0.8214285714285714,0.8214285714285714,0.11864406779661017,0.11864406779661017,0.5977011494252874,52,0.5977011494252874,55342,3438,0.8898148148148148,1,0.8987012987012987,5,0.10056390977443609,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,2,travel,169,0,20,157,16,153,4,4,0,0,79,159,18,4,2,0,0,4,153,16,2,0,0,0,0,0,0,0,177,6,0.9548022598870056,1.0,0.8,0.8,0.025477707006369428,0.025477707006369428,0.4463276836158192,79,0.4463276836158192,174943,5292,0.9447877488315649,2,0.8055555555555556,6,0.03666346880632595,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,3,combined,246,0,48,216,38,208,8,10,0,0,131,246,18,8,3,0,0,10,230,16,2,0,0,0,0,0,0,0,264,12,0.9318181818181818,1.0,0.7916666666666666,0.7916666666666666,0.037037037037037035,0.037037037037037035,0.4962121212121212,131,0.4962121212121212,221489,8779,0.9321609994002987,5,0.8071625344352618,11,0.043394391044766986,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,3,banking,77,0,28,59,22,55,4,6,0,0,52,87,0,4,1,0,0,6,77,0,0,0,0,0,0,0,0,0,87,6,0.8850574712643678,1.0,0.7857142857142857,0.7857142857142857,0.06779661016949153,0.06779661016949153,0.5977011494252874,52,0.5977011494252874,53636,3442,0.9203703703703704,3,0.8090909090909091,5,0.05012531328320802,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,3,travel,169,0,20,157,16,153,4,4,0,0,79,159,18,4,2,0,0,4,153,16,2,0,0,0,0,0,0,0,177,6,0.9548022598870056,1.0,0.8,0.8,0.025477707006369428,0.025477707006369428,0.4463276836158192,79,0.4463276836158192,167853,5337,0.9439516284302271,2,0.8055555555555556,6,0.03666346880632595,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,4,combined,246,0,48,216,37,209,7,11,0,0,131,246,18,8,3,0,0,10,230,16,2,0,0,0,0,0,0,0,264,12,0.9318181818181818,1.0,0.7708333333333334,0.7708333333333334,0.032407407407407406,0.032407407407407406,0.4962121212121212,131,0.4962121212121212,232616,8708,0.9306700322202421,5,0.8078512396694215,11,0.03870116760154354,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,4,banking,77,0,28,59,22,55,4,6,0,0,52,87,0,5,2,0,0,5,77,0,0,0,0,0,0,0,0,0,87,6,0.8850574712643678,1.0,0.7857142857142857,0.7857142857142857,0.06779661016949153,0.06779661016949153,0.5977011494252874,52,0.5977011494252874,57477,3407,0.9141414141414141,3,0.8606060606060606,5,0.047149122807017545,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,4,travel,169,0,20,157,15,154,3,5,0,0,79,159,18,3,1,0,0,5,153,16,2,0,0,0,0,0,0,0,177,6,0.9548022598870056,1.0,0.75,0.75,0.01910828025477707,0.01910828025477707,0.4463276836158192,79,0.4463276836158192,175139,5301,0.9471986502990701,2,0.7638888888888888,6,0.03025321239606954,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,5,combined,246,0,48,216,38,208,8,10,0,0,131,246,18,9,4,0,0,11,230,16,2,0,0,0,0,0,0,0,264,12,0.9318181818181818,1.0,0.7916666666666666,0.7916666666666666,0.037037037037037035,0.037037037037037035,0.4962121212121212,131,0.4962121212121212,222823,8857,0.9243685609492925,5,0.8258559622195986,11,0.04942509279915295,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,5,banking,78,0,28,59,23,55,4,5,0,0,52,87,0,6,2,0,0,6,78,0,0,0,0,0,0,0,0,0,87,6,0.896551724137931,1.0,0.8214285714285714,0.8214285714285714,0.06779661016949153,0.06779661016949153,0.5977011494252874,52,0.5977011494252874,56820,3491,0.907996632996633,4,0.8835497835497835,5,0.06218671679197995,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,5,travel,168,0,20,157,15,153,4,5,0,0,79,159,18,3,2,0,0,5,152,16,2,0,0,0,0,0,0,0,177,6,0.9491525423728814,1.0,0.75,0.75,0.025477707006369428,0.025477707006369428,0.4463276836158192,79,0.4463276836158192,166003,5366,0.9407404889019519,1,0.7777777777777778,6,0.03666346880632595,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,6,combined,247,0,48,216,39,208,8,9,0,0,131,246,18,10,4,0,0,10,231,16,2,0,0,0,0,0,0,0,264,12,0.9356060606060606,1.0,0.8125,0.8125,0.037037037037037035,0.037037037037037035,0.4962121212121212,131,0.4962121212121212,231036,8734,0.9321618439663607,6,0.8533057851239669,11,0.04944852209889804,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,6,banking,78,0,28,59,23,55,4,5,0,0,52,87,0,6,2,0,0,6,78,0,0,0,0,0,0,0,0,0,87,6,0.896551724137931,1.0,0.8214285714285714,0.8214285714285714,0.06779661016949153,0.06779661016949153,0.5977011494252874,52,0.5977011494252874,57732,3410,0.9274410774410774,4,0.8939393939393939,5,0.05012531328320802,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,6,travel,169,0,20,157,16,153,4,4,0,0,79,159,18,4,2,0,0,4,153,16,2,0,0,0,0,0,0,0,177,6,0.9548022598870056,1.0,0.8,0.8,0.025477707006369428,0.025477707006369428,0.4463276836158192,79,0.4463276836158192,173304,5324,0.9368826104916439,2,0.8194444444444444,6,0.04877173091458806,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,7,combined,245,0,48,216,36,209,7,12,0,0,131,246,18,7,3,0,0,11,229,16,2,0,0,0,0,0,0,0,264,12,0.928030303030303,1.0,0.75,0.75,0.032407407407407406,0.032407407407407406,0.4962121212121212,131,0.4962121212121212,219240,8739,0.9319326584828684,4,0.7920110192837465,11,0.03985857500895095,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,7,banking,76,0,28,59,22,54,5,6,0,0,52,87,0,5,3,0,0,5,76,0,0,0,0,0,0,0,0,0,87,6,0.8735632183908046,1.0,0.7857142857142857,0.7857142857142857,0.0847457627118644,0.0847457627118644,0.5977011494252874,52,0.5977011494252874,54790,3434,0.907070707070707,2,0.8757575757575757,5,0.06798245614035088,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,7,travel,169,0,20,157,14,155,2,6,0,0,79,159,18,2,0,0,0,6,153,16,2,0,0,0,0,0,0,0,177,6,0.9548022598870056,1.0,0.7,0.7,0.012738853503184714,0.012738853503184714,0.4463276836158192,79,0.4463276836158192,164450,5305,0.9567946098950297,2,0.7222222222222222,6,0.01173469387755102,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,8,combined,240,0,48,216,35,205,11,13,0,0,131,246,18,5,6,0,0,15,224,16,2,0,0,0,0,0,0,0,264,12,0.9090909090909091,1.0,0.7291666666666666,0.7291666666666666,0.05092592592592592,0.05092592592592592,0.4962121212121212,131,0.4962121212121212,230495,8784,0.899525251075461,-1,0.7534435261707989,11,0.07731332299001471,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,8,banking,72,0,28,59,21,51,8,7,0,0,52,87,0,3,5,0,0,9,72,0,0,0,0,0,0,0,0,0,87,6,0.8275862068965517,1.0,0.75,0.75,0.13559322033898305,0.13559322033898305,0.5977011494252874,52,0.5977011494252874,56434,3465,0.8574074074074074,-2,0.7909090909090909,5,0.1243734335839599,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,8,travel,168,0,20,157,14,154,3,6,0,0,79,159,18,2,1,0,0,6,152,16,2,0,0,0,0,0,0,0,177,6,0.9491525423728814,1.0,0.7,0.7,0.01910828025477707,0.01910828025477707,0.4463276836158192,79,0.4463276836158192,174061,5319,0.9416430947435146,1,0.7222222222222222,6,0.03025321239606954,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,9,combined,244,0,48,216,39,205,11,9,0,0,131,246,18,10,7,0,0,8,228,16,2,0,0,0,0,0,0,0,264,12,0.9242424242424242,1.0,0.8125,0.8125,0.05092592592592592,0.05092592592592592,0.4962121212121212,131,0.4962121212121212,225900,8830,0.9062359180404348,3,0.8305785123966942,11,0.0749750788754548,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,9,banking,75,0,28,59,22,53,6,6,0,0,52,87,0,5,4,0,0,5,75,0,0,0,0,0,0,0,0,0,87,6,0.8620689655172413,1.0,0.7857142857142857,0.7857142857142857,0.1016949152542373,0.1016949152542373,0.5977011494252874,52,0.5977011494252874,57605,3507,0.8755892255892256,1,0.793939393939394,5,0.09476817042606515,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,9,travel,169,0,20,157,17,152,5,3,0,0,79,159,18,5,3,0,0,3,153,16,2,0,0,0,0,0,0,0,177,6,0.9548022598870056,1.0,0.85,0.85,0.03184713375796178,0.03184713375796178,0.4463276836158192,79,0.4463276836158192,168295,5323,0.9368826104916439,2,0.8611111111111112,6,0.055181987324844466,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,10,combined,244,0,48,216,37,207,9,11,0,0,131,246,18,8,5,0,0,13,228,16,2,0,0,0,0,0,0,0,264,12,0.9242424242424242,1.0,0.7708333333333334,0.7708333333333334,0.041666666666666664,0.041666666666666664,0.4962121212121212,131,0.4962121212121212,223634,8796,0.9162519084912079,3,0.8147382920110193,11,0.061022596172972114,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,10,banking,75,0,28,59,22,53,6,6,0,0,52,87,0,5,4,0,0,8,75,0,0,0,0,0,0,0,0,0,87,6,0.8620689655172413,1.0,0.7857142857142857,0.7857142857142857,0.1016949152542373,0.1016949152542373,0.5977011494252874,52,0.5977011494252874,58450,3480,0.8885521885521885,1,0.8757575757575757,5,0.09179197994987469,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,10,travel,169,0,20,157,15,154,3,5,0,0,79,159,18,3,1,0,0,5,153,16,2,0,0,0,0,0,0,0,177,6,0.9548022598870056,1.0,0.75,0.75,0.01910828025477707,0.01910828025477707,0.4463276836158192,79,0.4463276836158192,165184,5316,0.9439516284302271,2,0.7638888888888888,6,0.03025321239606954,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,11,combined,245,0,48,216,38,207,9,10,0,0,131,246,18,9,5,0,0,10,229,16,2,0,0,0,0,0,0,0,264,12,0.928030303030303,1.0,0.7916666666666666,0.7916666666666666,0.041666666666666664,0.041666666666666664,0.4962121212121212,131,0.4962121212121212,232922,8780,0.9178855542183728,4,0.8230027548209367,11,0.052653650304026245,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,11,banking,76,0,28,59,21,55,4,7,0,0,52,87,0,4,2,0,0,7,76,0,0,0,0,0,0,0,0,0,87,6,0.8735632183908046,1.0,0.75,0.75,0.06779661016949153,0.06779661016949153,0.5977011494252874,52,0.5977011494252874,57090,3487,0.8956228956228957,2,0.7606060606060606,5,0.05012531328320802,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,11,travel,169,0,20,157,17,152,5,3,0,0,79,159,18,5,3,0,0,3,153,16,2,0,0,0,0,0,0,0,177,6,0.9548022598870056,1.0,0.85,0.85,0.03184713375796178,0.03184713375796178,0.4463276836158192,79,0.4463276836158192,175832,5293,0.9401482128138501,2,0.875,6,0.055181987324844466,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,12,combined,242,0,48,216,36,206,10,12,0,0,131,246,18,7,6,0,0,11,226,16,2,0,0,0,0,0,0,0,264,12,0.9166666666666666,1.0,0.75,0.75,0.046296296296296294,0.046296296296296294,0.4962121212121212,131,0.4962121212121212,237773,8836,0.9061023358416351,1,0.7797127115308934,11,0.06422772437810031,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,12,banking,75,0,28,59,22,53,6,6,0,0,52,87,0,5,4,0,0,5,75,0,0,0,0,0,0,0,0,0,87,6,0.8620689655172413,1.0,0.7857142857142857,0.7857142857142857,0.1016949152542373,0.1016949152542373,0.5977011494252874,52,0.5977011494252874,57633,3495,0.8802188552188552,1,0.8653679653679653,5,0.09179197994987469,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,12,travel,167,0,20,157,14,153,4,6,0,0,79,159,18,2,2,0,0,6,151,16,2,0,0,0,0,0,0,0,177,6,0.943502824858757,1.0,0.7,0.7,0.025477707006369428,0.025477707006369428,0.4463276836158192,79,0.4463276836158192,180140,5341,0.9319858164644151,0,0.7083333333333334,6,0.03666346880632595,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,13,combined,249,0,48,216,40,209,7,8,0,0,131,246,18,11,3,0,0,7,233,16,2,0,0,0,0,0,0,0,264,12,0.9431818181818182,1.0,0.8333333333333334,0.8333333333333334,0.032407407407407406,0.032407407407407406,0.4962121212121212,131,0.4962121212121212,230426,8798,0.9392746385791553,8,0.8857733175914994,11,0.03870116760154354,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,13,banking,77,0,28,59,22,55,4,6,0,0,52,87,0,5,2,0,0,5,77,0,0,0,0,0,0,0,0,0,87,6,0.8850574712643678,1.0,0.7857142857142857,0.7857142857142857,0.06779661016949153,0.06779661016949153,0.5977011494252874,52,0.5977011494252874,56602,3469,0.9154040404040404,3,0.8653679653679653,5,0.047149122807017545,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,13,travel,172,0,20,157,18,154,3,2,0,0,79,159,18,6,1,0,0,2,156,16,2,0,0,0,0,0,0,0,177,6,0.9717514124293786,1.0,0.9,0.9,0.01910828025477707,0.01910828025477707,0.4463276836158192,79,0.4463276836158192,173824,5329,0.9631452367542702,5,0.9027777777777778,6,0.03025321239606954,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,14,combined,244,0,48,216,37,207,9,11,0,0,131,246,18,7,4,0,0,12,228,16,2,0,0,0,0,0,0,0,264,12,0.9242424242424242,1.0,0.7708333333333334,0.7708333333333334,0.041666666666666664,0.041666666666666664,0.4962121212121212,131,0.4962121212121212,241791,8830,0.9133819553733418,3,0.7804014167650531,11,0.05011860007160759,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,14,banking,73,0,28,59,21,52,7,7,0,0,52,87,0,3,4,0,0,8,73,0,0,0,0,0,0,0,0,0,87,6,0.8390804597701149,1.0,0.75,0.75,0.11864406779661017,0.11864406779661017,0.5977011494252874,52,0.5977011494252874,57919,3491,0.8595117845117846,-1,0.7502164502164502,5,0.08850250626566415,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,14,travel,171,0,20,157,16,155,2,4,0,0,79,159,18,4,0,0,0,4,155,16,2,0,0,0,0,0,0,0,177,6,0.9661016949152542,1.0,0.8,0.8,0.012738853503184714,0.012738853503184714,0.4463276836158192,79,0.4463276836158192,183872,5339,0.967252126234899,4,0.8055555555555556,6,0.01173469387755102,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,15,combined,246,0,48,216,39,207,9,9,0,0,131,246,18,10,5,0,0,8,230,16,2,0,0,0,0,0,0,0,264,12,0.9318181818181818,1.0,0.8125,0.8125,0.041666666666666664,0.041666666666666664,0.4962121212121212,131,0.4962121212121212,222275,8872,0.9229196813113234,5,0.8388429752066116,11,0.06366809881847475,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,15,banking,76,0,28,59,24,52,7,4,0,0,52,87,0,7,5,0,0,3,76,0,0,0,0,0,0,0,0,0,87,6,0.8735632183908046,1.0,0.8571428571428571,0.8571428571428571,0.11864406779661017,0.11864406779661017,0.5977011494252874,52,0.5977011494252874,58484,3528,0.8811447811447811,2,0.9121212121212121,5,0.1156015037593985,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,15,travel,170,0,20,157,15,155,2,5,0,0,79,159,18,3,0,0,0,5,154,16,2,0,0,0,0,0,0,0,177,6,0.96045197740113,1.0,0.75,0.75,0.012738853503184714,0.012738853503184714,0.4463276836158192,79,0.4463276836158192,163791,5344,0.9646945814778658,3,0.7777777777777778,6,0.01173469387755102,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,16,combined,243,0,48,216,38,205,11,10,0,0,131,246,18,9,7,0,0,8,227,16,2,0,0,0,0,0,0,0,264,12,0.9204545454545454,1.0,0.7916666666666666,0.7916666666666666,0.05092592592592592,0.05092592592592592,0.4962121212121212,131,0.4962121212121212,225987,8806,0.9026127296346377,2,0.8230027548209367,11,0.08218661733699327,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,16,banking,75,0,28,59,23,52,7,5,0,0,52,87,0,6,5,0,0,3,75,0,0,0,0,0,0,0,0,0,87,6,0.8620689655172413,1.0,0.8214285714285714,0.8214285714285714,0.11864406779661017,0.11864406779661017,0.5977011494252874,52,0.5977011494252874,62042,3513,0.8755892255892256,1,0.8939393939393939,5,0.1156015037593985,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,16,travel,168,0,20,157,15,153,4,5,0,0,79,159,18,3,2,0,0,5,152,16,2,0,0,0,0,0,0,0,177,6,0.9491525423728814,1.0,0.75,0.75,0.025477707006369428,0.025477707006369428,0.4463276836158192,79,0.4463276836158192,163945,5293,0.9296362336800498,1,0.7638888888888888,6,0.04877173091458806,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,17,combined,244,0,48,216,38,206,10,10,0,0,131,246,18,8,5,0,0,8,228,16,2,0,0,0,0,0,0,0,264,12,0.9242424242424242,1.0,0.7916666666666666,0.7916666666666666,0.046296296296296294,0.046296296296296294,0.4962121212121212,131,0.4962121212121212,227837,8833,0.9184154697418945,3,0.8251672569854388,11,0.06540856108525281,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,17,banking,75,0,28,59,23,52,7,5,0,0,52,87,0,5,4,0,0,3,75,0,0,0,0,0,0,0,0,0,87,6,0.8620689655172413,1.0,0.8214285714285714,0.8214285714285714,0.11864406779661017,0.11864406779661017,0.5977011494252874,52,0.5977011494252874,57928,3483,0.8898148148148148,1,0.8987012987012987,5,0.10056390977443609,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,17,travel,169,0,20,157,15,154,3,5,0,0,79,159,18,3,1,0,0,5,153,16,2,0,0,0,0,0,0,0,177,6,0.9548022598870056,1.0,0.75,0.75,0.01910828025477707,0.01910828025477707,0.4463276836158192,79,0.4463276836158192,169909,5350,0.9470161246689741,2,0.7638888888888888,6,0.03025321239606954,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,18,combined,245,0,48,216,40,205,11,8,0,0,131,246,18,10,6,0,0,7,229,16,2,0,0,0,0,0,0,0,264,12,0.928030303030303,1.0,0.8333333333333334,0.8333333333333334,0.05092592592592592,0.05092592592592592,0.4962121212121212,131,0.4962121212121212,231516,8893,0.9118769386509337,4,0.8706218024399842,11,0.06979452599753351,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,18,banking,72,0,28,59,21,51,8,7,0,0,52,87,0,3,5,0,0,6,72,0,0,0,0,0,0,0,0,0,87,6,0.8275862068965517,1.0,0.75,0.75,0.13559322033898305,0.13559322033898305,0.5977011494252874,52,0.5977011494252874,60363,3536,0.8524410774410774,-2,0.7653679653679654,5,0.1093358395989975,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,18,travel,173,0,20,157,19,154,3,1,0,0,79,159,18,7,1,0,0,1,157,16,2,0,0,0,0,0,0,0,177,6,0.9774011299435028,1.0,0.95,0.95,0.01910828025477707,0.01910828025477707,0.4463276836158192,79,0.4463276836158192,171153,5357,0.97131279986079,6,0.9583333333333334,6,0.03025321239606954,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,19,combined,239,0,48,216,34,205,11,14,0,0,131,246,18,5,7,0,0,14,223,16,2,0,0,0,0,0,0,0,264,12,0.9053030303030303,1.0,0.7083333333333334,0.7083333333333334,0.05092592592592592,0.05092592592592592,0.4962121212121212,131,0.4962121212121212,226353,8784,0.8921884560148807,-2,0.7389807162534435,11,0.08218661733699327,12,1.0,12
transfer_2048,44,L_direct,G_random,0.5,19,banking,74,0,28,59,22,52,7,6,0,0,52,87,0,5,5,0,0,6,74,0,0,0,0,0,0,0,0,0,87,6,0.8505747126436781,1.0,0.7857142857142857,0.7857142857142857,0.11864406779661017,0.11864406779661017,0.5977011494252874,52,0.5977011494252874,57689,3484,0.87003367003367,0,0.8757575757575757,5,0.1156015037593985,6,1.0,6
transfer_2048,44,L_direct,G_random,0.5,19,travel,165,0,20,157,12,153,4,8,0,0,79,159,18,0,2,0,0,8,149,16,2,0,0,0,0,0,0,0,177,6,0.9322033898305084,1.0,0.6,0.6,0.025477707006369428,0.025477707006369428,0.4463276836158192,79,0.4463276836158192,168664,5300,0.9143432419960915,-2,0.625,6,0.04877173091458806,6,1.0,6
transfer_2048,44,L_relation,G_overflow,,,combined,240,0,48,216,30,210,6,18,0,0,18,246,18,0,0,0,0,21,225,15,3,0,0,0,0,0,0,0,264,12,0.9090909090909091,1.0,0.625,0.625,0.027777777777777776,0.027777777777777776,0.06818181818181818,18,0.06818181818181818,50613,7932,0.9132706548144709,0,0.6571231798504525,11,0.02319190834228428,12,1.0,12
transfer_2048,44,L_relation,G_overflow,,,banking,74,0,28,59,18,56,3,10,0,0,0,87,0,0,0,0,0,13,74,0,0,0,0,0,0,0,0,0,87,6,0.8505747126436781,1.0,0.6428571428571429,0.6428571428571429,0.05084745762711865,0.05084745762711865,0.0,0,0.0,0,0,0.8891414141414141,0,0.6956709956709957,5,0.02631578947368421,6,1.0,6
transfer_2048,44,L_relation,G_overflow,,,travel,166,0,20,157,12,154,3,8,0,0,18,159,18,0,0,0,0,8,151,15,3,0,0,0,0,0,0,0,177,6,0.9378531073446328,1.0,0.6,0.6,0.01910828025477707,0.01910828025477707,0.1016949152542373,18,0.1016949152542373,50613,7932,0.9373998954875276,0,0.625,6,0.020068027210884354,6,1.0,6
transfer_2048,44,L_relation,L_all,,,combined,249,2,48,216,45,204,10,3,0,2,264,246,18,16,5,2,0,0,234,15,3,0,0,0,0,2,0,0,264,12,0.9431818181818182,0.9924242424242424,0.9375,0.9375,0.046296296296296294,0.04672897196261682,1.0,264,1.0,507132,105704,0.9326796126426972,11,0.9752066115702479,11,0.06518926283963877,12,0.9916666666666667,12
transfer_2048,44,L_relation,L_all,,,banking,76,2,28,59,25,51,6,3,0,2,87,87,0,8,4,2,0,0,76,0,0,0,0,0,0,2,0,0,87,6,0.8735632183908046,0.9770114942528736,0.8928571428571429,0.8928571428571429,0.1016949152542373,0.10526315789473684,1.0,87,1.0,110456,35868,0.8981481481481481,4,0.9454545454545454,5,0.09179197994987469,6,0.9833333333333334,6
transfer_2048,44,L_relation,L_all,,,travel,173,0,20,157,20,153,4,0,0,0,177,159,18,8,1,0,0,0,158,15,3,0,0,0,0,0,0,0,177,6,0.9774011299435028,1.0,1.0,1.0,0.025477707006369428,0.025477707006369428,1.0,177,1.0,396676,69836,0.9672110771372461,7,1.0,6,0.03858654572940287,6,1.0,6
transfer_2048,44,L_relation,G_uncertainty,0.1,,combined,251,2,48,216,43,208,6,5,0,2,69,246,18,14,1,2,0,4,236,15,3,0,0,0,0,2,0,0,264,12,0.9507575757575758,0.9924242424242424,0.8958333333333334,0.8958333333333334,0.027777777777777776,0.028037383177570093,0.26136363636363635,69,0.26136363636363635,144154,30811,0.9612793353600669,13,0.9297520661157025,11,0.02319190834228428,12,0.9916666666666667,12
transfer_2048,44,L_relation,G_uncertainty,0.1,,banking,79,2,28,59,25,54,3,3,0,2,39,87,0,8,1,2,0,2,79,0,0,0,0,0,0,2,0,0,87,6,0.9080459770114943,0.9770114942528736,0.8928571428571429,0.8928571428571429,0.05084745762711865,0.05263157894736842,0.4482758620689655,39,0.4482758620689655,59883,17706,0.95,7,0.9454545454545454,5,0.02631578947368421,6,0.9833333333333334,6
transfer_2048,44,L_relation,G_uncertainty,0.1,,travel,172,0,20,157,18,154,3,2,0,0,30,159,18,6,0,0,0,2,157,15,3,0,0,0,0,0,0,0,177,6,0.9717514124293786,1.0,0.9,0.9,0.01910828025477707,0.01910828025477707,0.1694915254237288,30,0.1694915254237288,84271,13105,0.9725586707201338,6,0.9166666666666666,6,0.020068027210884354,6,1.0,6
transfer_2048,44,L_relation,G_random,0.1,0,combined,242,1,48,216,34,208,7,14,0,1,69,246,18,5,2,1,0,13,227,15,3,0,0,0,0,1,0,0,264,12,0.9166666666666666,0.9962121212121212,0.7083333333333334,0.7083333333333334,0.032407407407407406,0.03255813953488372,0.26136363636363635,69,0.26136363636363635,131700,29024,0.9104928770366931,3,0.6970680834317198,11,0.0384818693559295,12,0.9944444444444445,12
transfer_2048,44,L_relation,G_random,0.1,0,banking,77,1,28,59,22,55,3,6,0,1,39,87,0,5,1,1,0,5,77,0,0,0,0,0,0,1,0,0,87,6,0.8850574712643678,0.9885057471264368,0.7857142857142857,0.7857142857142857,0.05084745762711865,0.05172413793103448,0.4482758620689655,39,0.4482758620689655,53262,16367,0.8987373737373737,4,0.7835497835497836,5,0.03837719298245614,6,0.9888888888888889,6
transfer_2048,44,L_relation,G_random,0.1,0,travel,165,0,20,157,12,153,4,8,0,0,30,159,18,0,1,0,0,8,150,15,3,0,0,0,0,0,0,0,177,6,0.9322033898305084,1.0,0.6,0.6,0.025477707006369428,0.025477707006369428,0.1694915254237288,30,0.1694915254237288,78438,12657,0.9222483803360124,-1,0.625,6,0.03858654572940287,6,1.0,6
transfer_2048,44,L_relation,G_random,0.1,1,combined,243,1,48,216,34,209,6,14,0,1,69,246,18,4,0,1,0,16,228,15,3,0,0,0,0,1,0,0,264,12,0.9204545454545454,0.9962121212121212,0.7083333333333334,0.7083333333333334,0.027777777777777776,0.027906976744186046,0.26136363636363635,69,0.26136363636363635,126670,28651,0.9305686346124507,4,0.7017906336088154,11,0.02319190834228428,12,0.9972222222222222,12
