cohort,seed,arm,gate,budget,random_seed,group_id,correct,abstain,N_unsafe,N_safe,TP,TN,FP,FN,abstain_unsafe,abstain_safe,routed,S_fit_N,S_overflow_N,S_fit_wrong_to_correct,S_fit_correct_to_wrong,S_fit_correct_to_abstain,S_fit_wrong_to_abstain,S_fit_unrouted_errors,S_fit_correct,S_overflow_recovery_correct,S_overflow_recovery_wrong,S_overflow_final_abstain,S_overflow_unrouted,abstain_input_overflow,abstain_technical,abstain_model,abstain_rule_unsupported,abstain_rule_unresolved,N,task_groups,correct_over_N,coverage,unsafe_recall_all,unsafe_recall_covered,FPR_all,FPR_covered,actual_call_rate,deployment_calls,route_rate,routed_input_tokens,routed_output_tokens,group_macro_correct_over_N,binary_net_correction
transfer_2048,43,L_direct,G_random,0.25,11,transfer_task_001,23,0,11,19,8,15,4,3,0,0,16,30,0,4,0,0,0,4,23,0,0,0,0,0,0,0,0,0,30,1,0.7666666666666667,1.0,0.7272727272727273,0.7272727272727273,0.21052631578947367,0.21052631578947367,0.5333333333333333,16,0.5333333333333333,22311,1125,0.7666666666666667,4
transfer_2048,43,L_direct,G_random,0.25,11,transfer_task_002,8,0,2,7,2,6,1,0,0,0,3,9,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,9,1,0.8888888888888888,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,3,0.3333333333333333,2665,201,0.8888888888888888,-1
transfer_2048,43,L_direct,G_random,0.25,11,transfer_task_003,9,0,2,8,1,8,0,1,0,0,5,10,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,10,1,0.9,1.0,0.5,0.5,0.0,0.0,0.5,5,0.5,4537,338,0.9,0
transfer_2048,43,L_direct,G_random,0.25,11,transfer_task_004,10,0,6,5,5,5,0,1,0,0,6,11,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,11,1,0.9090909090909091,1.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.5454545454545454,6,0.5454545454545454,5356,379,0.9090909090909091,1
transfer_2048,43,L_direct,G_random,0.25,11,transfer_task_005,14,0,0,15,0,14,1,0,0,0,10,15,0,1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,,,0.06666666666666667,0.06666666666666667,0.6666666666666666,10,0.6666666666666666,8982,664,0.9333333333333333,1
transfer_2048,43,L_direct,G_random,0.25,11,transfer_task_006,11,0,2,9,2,9,0,0,0,0,2,10,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.18181818181818182,2,0.18181818181818182,2648,135,1.0,0
transfer_2048,43,L_direct,G_random,0.25,11,transfer_task_007,29,0,4,26,3,26,0,1,0,0,5,28,2,1,0,0,0,1,27,2,0,0,0,0,0,0,0,0,30,1,0.9666666666666667,1.0,0.75,0.75,0.0,0.0,0.16666666666666666,5,0.16666666666666666,9225,332,0.9666666666666667,1
transfer_2048,43,L_direct,G_random,0.25,11,transfer_task_008,50,0,4,49,2,48,1,2,0,0,9,49,4,0,0,0,0,2,47,3,1,0,0,0,0,0,0,0,53,1,0.9433962264150944,1.0,0.5,0.5,0.02040816326530612,0.02040816326530612,0.16981132075471697,9,0.16981132075471697,31260,612,0.9433962264150944,0
transfer_2048,43,L_direct,G_random,0.25,11,transfer_task_009,20,0,3,20,1,19,1,2,0,0,8,18,5,0,0,0,0,2,16,4,1,0,0,0,0,0,0,0,23,1,0.8695652173913043,1.0,0.3333333333333333,0.3333333333333333,0.05,0.05,0.34782608695652173,8,0.34782608695652173,15736,608,0.8695652173913043,0
transfer_2048,43,L_direct,G_random,0.25,11,transfer_task_010,33,0,4,30,3,30,0,1,0,0,2,33,1,1,0,0,0,1,32,1,0,0,0,0,0,0,0,0,34,1,0.9705882352941176,1.0,0.75,0.75,0.0,0.0,0.058823529411764705,2,0.058823529411764705,5196,138,0.9705882352941176,1
transfer_2048,43,L_direct,G_random,0.25,11,transfer_task_011,25,0,3,23,2,23,0,1,0,0,7,21,5,0,0,0,0,1,20,5,0,0,0,0,0,0,0,0,26,1,0.9615384615384616,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.2692307692307692,7,0.2692307692307692,19204,464,0.9615384615384616,0
transfer_2048,43,L_direct,G_random,0.25,12,transfer_task_000,12,0,7,5,7,5,0,0,0,0,7,12,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,7482,458,1.0,1
transfer_2048,43,L_direct,G_random,0.25,12,transfer_task_001,21,0,11,19,7,14,5,4,0,0,12,30,0,3,1,0,0,6,21,0,0,0,0,0,0,0,0,0,30,1,0.7,1.0,0.6363636363636364,0.6363636363636364,0.2631578947368421,0.2631578947368421,0.4,12,0.4,17500,857,0.7,2
transfer_2048,43,L_direct,G_random,0.25,12,transfer_task_002,8,0,2,7,2,6,1,0,0,0,5,9,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,9,1,0.8888888888888888,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.5555555555555556,5,0.5555555555555556,5456,345,0.8888888888888888,-1
transfer_2048,43,L_direct,G_random,0.25,12,transfer_task_003,8,0,2,8,2,6,2,0,0,0,7,10,0,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,10,1,0.8,1.0,1.0,1.0,0.25,0.25,0.7,7,0.7,8521,470,0.8,-1
transfer_2048,43,L_direct,G_random,0.25,12,transfer_task_004,9,0,6,5,4,5,0,2,0,0,9,11,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,11,1,0.8181818181818182,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.8181818181818182,9,0.8181818181818182,7942,567,0.8181818181818182,0
transfer_2048,43,L_direct,G_random,0.25,12,transfer_task_005,15,0,0,15,0,15,0,0,0,0,7,15,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,1,1.0,1.0,,,0.0,0.0,0.4666666666666667,7,0.4666666666666667,6182,467,1.0,2
transfer_2048,43,L_direct,G_random,0.25,12,transfer_task_006,11,0,2,9,2,9,0,0,0,0,2,10,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.18181818181818182,2,0.18181818181818182,2648,135,1.0,0
transfer_2048,43,L_direct,G_random,0.25,12,transfer_task_007,27,0,4,26,2,25,1,2,0,0,4,28,2,0,1,0,0,2,25,2,0,0,0,0,0,0,0,0,30,1,0.9,1.0,0.5,0.5,0.038461538461538464,0.038461538461538464,0.13333333333333333,4,0.13333333333333333,7948,287,0.9,-1
transfer_2048,43,L_direct,G_random,0.25,12,transfer_task_008,50,0,4,49,2,48,1,2,0,0,6,49,4,0,0,0,0,2,47,3,1,0,0,0,0,0,0,0,53,1,0.9433962264150944,1.0,0.5,0.5,0.02040816326530612,0.02040816326530612,0.11320754716981132,6,0.11320754716981132,16567,437,0.9433962264150944,0
transfer_2048,43,L_direct,G_random,0.25,12,transfer_task_009,20,0,3,20,1,19,1,2,0,0,7,18,5,0,0,0,0,2,16,4,1,0,0,0,0,0,0,0,23,1,0.8695652173913043,1.0,0.3333333333333333,0.3333333333333333,0.05,0.05,0.30434782608695654,7,0.30434782608695654,14179,550,0.8695652173913043,0
transfer_2048,43,L_direct,G_random,0.25,12,transfer_task_010,32,0,4,30,2,30,0,2,0,0,5,33,1,0,0,0,0,2,31,1,0,0,0,0,0,0,0,0,34,1,0.9411764705882353,1.0,0.5,0.5,0.0,0.0,0.14705882352941177,5,0.14705882352941177,7754,339,0.9411764705882353,0
transfer_2048,43,L_direct,G_random,0.25,12,transfer_task_011,26,0,3,23,3,23,0,0,0,0,9,21,5,1,0,0,0,0,21,5,0,0,0,0,0,0,0,0,26,1,1.0,1.0,1.0,1.0,0.0,0.0,0.34615384615384615,9,0.34615384615384615,24827,605,1.0,1
transfer_2048,43,L_direct,G_random,0.25,13,transfer_task_000,11,0,7,5,6,5,0,1,0,0,5,12,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,12,1,0.9166666666666666,1.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.4166666666666667,5,0.4166666666666667,4783,319,0.9166666666666666,0
transfer_2048,43,L_direct,G_random,0.25,13,transfer_task_001,23,0,11,19,8,15,4,3,0,0,18,30,0,4,0,0,0,3,23,0,0,0,0,0,0,0,0,0,30,1,0.7666666666666667,1.0,0.7272727272727273,0.7272727272727273,0.21052631578947367,0.21052631578947367,0.6,18,0.6,25151,1270,0.7666666666666667,4
transfer_2048,43,L_direct,G_random,0.25,13,transfer_task_002,9,0,2,7,2,7,0,0,0,0,3,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,1,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,3,0.3333333333333333,2483,186,1.0,0
transfer_2048,43,L_direct,G_random,0.25,13,transfer_task_003,10,0,2,8,2,8,0,0,0,0,7,10,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,1,1.0,1.0,1.0,1.0,0.0,0.0,0.7,7,0.7,6933,460,1.0,1
transfer_2048,43,L_direct,G_random,0.25,13,transfer_task_004,9,0,6,5,4,5,0,2,0,0,4,11,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,11,1,0.8181818181818182,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.36363636363636365,4,0.36363636363636365,3096,244,0.8181818181818182,0
transfer_2048,43,L_direct,G_random,0.25,13,transfer_task_005,14,0,0,15,0,14,1,0,0,0,10,15,0,1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,,,0.06666666666666667,0.06666666666666667,0.6666666666666666,10,0.6666666666666666,8689,649,0.9333333333333333,1
transfer_2048,43,L_direct,G_random,0.25,13,transfer_task_006,11,0,2,9,2,9,0,0,0,0,1,10,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.09090909090909091,1,0.09090909090909091,1527,70,1.0,0
transfer_2048,43,L_direct,G_random,0.25,13,transfer_task_007,28,0,4,26,2,26,0,2,0,0,3,28,2,0,0,0,0,2,26,2,0,0,0,0,0,0,0,0,30,1,0.9333333333333333,1.0,0.5,0.5,0.0,0.0,0.1,3,0.1,7399,206,0.9333333333333333,0
transfer_2048,43,L_direct,G_random,0.25,13,transfer_task_008,51,0,4,49,3,48,1,1,0,0,9,49,4,1,0,0,0,1,48,3,1,0,0,0,0,0,0,0,53,1,0.9622641509433962,1.0,0.75,0.75,0.02040816326530612,0.02040816326530612,0.16981132075471697,9,0.16981132075471697,23004,635,0.9622641509433962,1
transfer_2048,43,L_direct,G_random,0.25,13,transfer_task_009,20,0,3,20,1,19,1,2,0,0,7,18,5,0,0,0,0,2,16,4,1,0,0,0,0,0,0,0,23,1,0.8695652173913043,1.0,0.3333333333333333,0.3333333333333333,0.05,0.05,0.30434782608695654,7,0.30434782608695654,13303,553,0.8695652173913043,0
transfer_2048,43,L_direct,G_random,0.25,13,transfer_task_010,32,0,4,30,2,30,0,2,0,0,6,33,1,0,0,0,0,2,31,1,0,0,0,0,0,0,0,0,34,1,0.9411764705882353,1.0,0.5,0.5,0.0,0.0,0.17647058823529413,6,0.17647058823529413,17646,388,0.9411764705882353,0
transfer_2048,43,L_direct,G_random,0.25,13,transfer_task_011,25,0,3,23,2,23,0,1,0,0,7,21,5,0,0,0,0,1,20,5,0,0,0,0,0,0,0,0,26,1,0.9615384615384616,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.2692307692307692,7,0.2692307692307692,21461,473,0.9615384615384616,0
transfer_2048,43,L_direct,G_random,0.25,14,transfer_task_000,12,0,7,5,7,5,0,0,0,0,8,12,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,8,0.6666666666666666,7745,522,1.0,1
transfer_2048,43,L_direct,G_random,0.25,14,transfer_task_001,22,0,11,19,8,14,5,3,0,0,18,30,0,4,1,0,0,4,22,0,0,0,0,0,0,0,0,0,30,1,0.7333333333333333,1.0,0.7272727272727273,0.7272727272727273,0.2631578947368421,0.2631578947368421,0.6,18,0.6,25679,1261,0.7333333333333333,3
transfer_2048,43,L_direct,G_random,0.25,14,transfer_task_002,8,0,2,7,2,6,1,0,0,0,6,9,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,9,1,0.8888888888888888,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.6666666666666666,6,0.6666666666666666,5406,391,0.8888888888888888,-1
transfer_2048,43,L_direct,G_random,0.25,14,transfer_task_003,8,0,2,8,1,7,1,1,0,0,4,10,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,10,1,0.8,1.0,0.5,0.5,0.125,0.125,0.4,4,0.4,4552,287,0.8,-1
transfer_2048,43,L_direct,G_random,0.25,14,transfer_task_004,9,0,6,5,4,5,0,2,0,0,4,11,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,11,1,0.8181818181818182,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.36363636363636365,4,0.36363636363636365,2808,247,0.8181818181818182,0
transfer_2048,43,L_direct,G_random,0.25,14,transfer_task_005,15,0,0,15,0,15,0,0,0,0,7,15,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,1,1.0,1.0,,,0.0,0.0,0.4666666666666667,7,0.4666666666666667,6266,462,1.0,2
transfer_2048,43,L_direct,G_random,0.25,14,transfer_task_006,11,0,2,9,2,9,0,0,0,0,1,10,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.09090909090909091,1,0.09090909090909091,1527,70,1.0,0
transfer_2048,43,L_direct,G_random,0.25,14,transfer_task_007,28,0,4,26,2,26,0,2,0,0,6,28,2,0,0,0,0,2,26,2,0,0,0,0,0,0,0,0,30,1,0.9333333333333333,1.0,0.5,0.5,0.0,0.0,0.2,6,0.2,12496,414,0.9333333333333333,0
transfer_2048,43,L_direct,G_random,0.25,14,transfer_task_008,50,0,4,49,2,48,1,2,0,0,10,49,4,0,0,0,0,2,47,3,1,0,0,0,0,0,0,0,53,1,0.9433962264150944,1.0,0.5,0.5,0.02040816326530612,0.02040816326530612,0.18867924528301888,10,0.18867924528301888,32029,680,0.9433962264150944,0
transfer_2048,43,L_direct,G_random,0.25,14,transfer_task_009,20,0,3,20,1,19,1,2,0,0,6,18,5,0,0,0,0,2,16,4,1,0,0,0,0,0,0,0,23,1,0.8695652173913043,1.0,0.3333333333333333,0.3333333333333333,0.05,0.05,0.2608695652173913,6,0.2608695652173913,12075,488,0.8695652173913043,0
transfer_2048,43,L_direct,G_random,0.25,14,transfer_task_010,33,0,4,30,3,30,0,1,0,0,5,33,1,1,0,0,0,1,32,1,0,0,0,0,0,0,0,0,34,1,0.9705882352941176,1.0,0.75,0.75,0.0,0.0,0.14705882352941177,5,0.14705882352941177,10394,325,0.9705882352941176,1
transfer_2048,43,L_direct,G_random,0.25,14,transfer_task_011,25,0,3,23,2,23,0,1,0,0,5,21,5,0,0,0,0,1,20,5,0,0,0,0,0,0,0,0,26,1,0.9615384615384616,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.19230769230769232,5,0.19230769230769232,15486,327,0.9615384615384616,0
transfer_2048,43,L_direct,G_random,0.25,15,transfer_task_000,12,0,7,5,7,5,0,0,0,0,5,12,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4166666666666667,5,0.4166666666666667,5437,312,1.0,1
transfer_2048,43,L_direct,G_random,0.25,15,transfer_task_001,22,0,11,19,8,14,5,3,0,0,17,30,0,3,0,0,0,4,22,0,0,0,0,0,0,0,0,0,30,1,0.7333333333333333,1.0,0.7272727272727273,0.7272727272727273,0.2631578947368421,0.2631578947368421,0.5666666666666667,17,0.5666666666666667,23083,1172,0.7333333333333333,3
transfer_2048,43,L_direct,G_random,0.25,15,transfer_task_002,7,0,2,7,2,5,2,0,0,0,7,9,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,9,1,0.7777777777777778,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.7777777777777778,7,0.7777777777777778,6795,467,0.7777777777777778,-2
transfer_2048,43,L_direct,G_random,0.25,15,transfer_task_003,7,0,2,8,1,6,2,1,0,0,5,10,0,0,2,0,0,1,7,0,0,0,0,0,0,0,0,0,10,1,0.7,1.0,0.5,0.5,0.25,0.25,0.5,5,0.5,5123,343,0.7,-2
transfer_2048,43,L_direct,G_random,0.25,15,transfer_task_004,11,0,6,5,6,5,0,0,0,0,4,11,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.36363636363636365,4,0.36363636363636365,4134,272,1.0,2
transfer_2048,43,L_direct,G_random,0.25,15,transfer_task_005,15,0,0,15,0,15,0,0,0,0,9,15,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,1,1.0,1.0,,,0.0,0.0,0.6,9,0.6,8010,627,1.0,2
transfer_2048,43,L_direct,G_random,0.25,15,transfer_task_006,11,0,2,9,2,9,0,0,0,0,2,10,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.18181818181818182,2,0.18181818181818182,2472,128,1.0,0
transfer_2048,43,L_direct,G_random,0.25,15,transfer_task_007,28,0,4,26,2,26,0,2,0,0,6,28,2,0,0,0,0,2,26,2,0,0,0,0,0,0,0,0,30,1,0.9333333333333333,1.0,0.5,0.5,0.0,0.0,0.2,6,0.2,10182,406,0.9333333333333333,0
transfer_2048,43,L_direct,G_random,0.25,15,transfer_task_008,50,0,4,49,2,48,1,2,0,0,8,49,4,0,0,0,0,2,47,3,1,0,0,0,0,0,0,0,53,1,0.9433962264150944,1.0,0.5,0.5,0.02040816326530612,0.02040816326530612,0.1509433962264151,8,0.1509433962264151,23888,557,0.9433962264150944,0
transfer_2048,43,L_direct,G_random,0.25,15,transfer_task_009,21,0,3,20,2,19,1,1,0,0,6,18,5,1,0,0,0,1,17,4,1,0,0,0,0,0,0,0,23,1,0.9130434782608695,1.0,0.6666666666666666,0.6666666666666666,0.05,0.05,0.2608695652173913,6,0.2608695652173913,12661,513,0.9130434782608695,1
transfer_2048,43,L_direct,G_random,0.25,15,transfer_task_010,32,0,4,30,2,30,0,2,0,0,5,33,1,0,0,0,0,2,31,1,0,0,0,0,0,0,0,0,34,1,0.9411764705882353,1.0,0.5,0.5,0.0,0.0,0.14705882352941177,5,0.14705882352941177,8402,320,0.9411764705882353,0
transfer_2048,43,L_direct,G_random,0.25,15,transfer_task_011,25,0,3,23,2,23,0,1,0,0,6,21,5,0,0,0,0,1,20,5,0,0,0,0,0,0,0,0,26,1,0.9615384615384616,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.23076923076923078,6,0.23076923076923078,16896,391,0.9615384615384616,0
transfer_2048,43,L_direct,G_random,0.25,16,transfer_task_000,12,0,7,5,7,5,0,0,0,0,6,12,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5,6,0.5,8163,393,1.0,1
transfer_2048,43,L_direct,G_random,0.25,16,transfer_task_001,21,0,11,19,7,14,5,4,0,0,20,30,0,2,0,0,0,4,21,0,0,0,0,0,0,0,0,0,30,1,0.7,1.0,0.6363636363636364,0.6363636363636364,0.2631578947368421,0.2631578947368421,0.6666666666666666,20,0.6666666666666666,26676,1372,0.7,2
transfer_2048,43,L_direct,G_random,0.25,16,transfer_task_002,9,0,2,7,2,7,0,0,0,0,4,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4444444444444444,4,0.4444444444444444,2851,233,1.0,0
transfer_2048,43,L_direct,G_random,0.25,16,transfer_task_003,9,0,2,8,2,7,1,0,0,0,5,10,0,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,10,1,0.9,1.0,1.0,1.0,0.125,0.125,0.5,5,0.5,6759,346,0.9,0
transfer_2048,43,L_direct,G_random,0.25,16,transfer_task_004,9,0,6,5,4,5,0,2,0,0,5,11,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,11,1,0.8181818181818182,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.45454545454545453,5,0.45454545454545453,5418,330,0.8181818181818182,0
transfer_2048,43,L_direct,G_random,0.25,16,transfer_task_005,15,0,0,15,0,15,0,0,0,0,7,15,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,1,1.0,1.0,,,0.0,0.0,0.4666666666666667,7,0.4666666666666667,6458,487,1.0,2
transfer_2048,43,L_direct,G_random,0.25,16,transfer_task_006,11,0,2,9,2,9,0,0,0,0,2,10,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.18181818181818182,2,0.18181818181818182,2221,129,1.0,0
transfer_2048,43,L_direct,G_random,0.25,16,transfer_task_007,28,0,4,26,2,26,0,2,0,0,5,28,2,0,0,0,0,2,26,2,0,0,0,0,0,0,0,0,30,1,0.9333333333333333,1.0,0.5,0.5,0.0,0.0,0.16666666666666666,5,0.16666666666666666,8439,347,0.9333333333333333,0
transfer_2048,43,L_direct,G_random,0.25,16,transfer_task_008,51,0,4,49,3,48,1,1,0,0,10,49,4,1,0,0,0,1,48,3,1,0,0,0,0,0,0,0,53,1,0.9622641509433962,1.0,0.75,0.75,0.02040816326530612,0.02040816326530612,0.18867924528301888,10,0.18867924528301888,27671,695,0.9622641509433962,1
transfer_2048,43,L_direct,G_random,0.25,16,transfer_task_009,20,0,3,20,1,19,1,2,0,0,6,18,5,0,0,0,0,2,16,4,1,0,0,0,0,0,0,0,23,1,0.8695652173913043,1.0,0.3333333333333333,0.3333333333333333,0.05,0.05,0.2608695652173913,6,0.2608695652173913,11572,491,0.8695652173913043,0
transfer_2048,43,L_direct,G_random,0.25,16,transfer_task_010,32,0,4,30,2,30,0,2,0,0,5,33,1,0,0,0,0,2,31,1,0,0,0,0,0,0,0,0,34,1,0.9411764705882353,1.0,0.5,0.5,0.0,0.0,0.14705882352941177,5,0.14705882352941177,11908,322,0.9411764705882353,0
transfer_2048,43,L_direct,G_random,0.25,16,transfer_task_011,25,0,3,23,2,23,0,1,0,0,5,21,5,0,0,0,0,1,20,5,0,0,0,0,0,0,0,0,26,1,0.9615384615384616,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.19230769230769232,5,0.19230769230769232,15486,327,0.9615384615384616,0
transfer_2048,43,L_direct,G_random,0.25,17,transfer_task_000,12,0,7,5,7,5,0,0,0,0,6,12,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5,6,0.5,6405,390,1.0,1
transfer_2048,43,L_direct,G_random,0.25,17,transfer_task_001,21,0,11,19,7,14,5,4,0,0,18,30,0,3,1,0,0,3,21,0,0,0,0,0,0,0,0,0,30,1,0.7,1.0,0.6363636363636364,0.6363636363636364,0.2631578947368421,0.2631578947368421,0.6,18,0.6,24026,1233,0.7,2
transfer_2048,43,L_direct,G_random,0.25,17,transfer_task_002,8,0,2,7,2,6,1,0,0,0,5,9,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,9,1,0.8888888888888888,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.5555555555555556,5,0.5555555555555556,4741,335,0.8888888888888888,-1
transfer_2048,43,L_direct,G_random,0.25,17,transfer_task_003,7,0,2,8,1,6,2,1,0,0,5,10,0,0,2,0,0,1,7,0,0,0,0,0,0,0,0,0,10,1,0.7,1.0,0.5,0.5,0.25,0.25,0.5,5,0.5,5302,331,0.7,-2
transfer_2048,43,L_direct,G_random,0.25,17,transfer_task_004,10,0,6,5,5,5,0,1,0,0,6,11,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,11,1,0.9090909090909091,1.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.5454545454545454,6,0.5454545454545454,5390,374,0.9090909090909091,1
transfer_2048,43,L_direct,G_random,0.25,17,transfer_task_005,14,0,0,15,0,14,1,0,0,0,7,15,0,1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,,,0.06666666666666667,0.06666666666666667,0.4666666666666667,7,0.4666666666666667,5901,469,0.9333333333333333,1
transfer_2048,43,L_direct,G_random,0.25,17,transfer_task_006,11,0,2,9,2,9,0,0,0,0,2,10,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,11,1,1.0,1.0,1.0,1.0,0.0,0.0,0.18181818181818182,2,0.18181818181818182,2221,129,1.0,0
transfer_2048,43,L_direct,G_random,0.25,17,transfer_task_007,28,0,4,26,2,26,0,2,0,0,5,28,2,0,0,0,0,2,26,2,0,0,0,0,0,0,0,0,30,1,0.9333333333333333,1.0,0.5,0.5,0.0,0.0,0.16666666666666666,5,0.16666666666666666,8380,343,0.9333333333333333,0
transfer_2048,43,L_direct,G_random,0.25,17,transfer_task_008,50,0,4,49,2,48,1,2,0,0,7,49,4,0,0,0,0,2,47,3,1,0,0,0,0,0,0,0,53,1,0.9433962264150944,1.0,0.5,0.5,0.02040816326530612,0.02040816326530612,0.1320754716981132,7,0.1320754716981132,21045,489,0.9433962264150944,0
transfer_2048,43,L_direct,G_random,0.25,17,transfer_task_009,21,0,3,20,2,19,1,1,0,0,9,18,5,1,0,0,0,1,17,4,1,0,0,0,0,0,0,0,23,1,0.9130434782608695,1.0,0.6666666666666666,0.6666666666666666,0.05,0.05,0.391304347826087,9,0.391304347826087,15936,675,0.9130434782608695,1
transfer_2048,43,L_direct,G_random,0.25,17,transfer_task_010,32,0,4,30,2,30,0,2,0,0,3,33,1,0,0,0,0,2,31,1,0,0,0,0,0,0,0,0,34,1,0.9411764705882353,1.0,0.5,0.5,0.0,0.0,0.08823529411764706,3,0.08823529411764706,5396,207,0.9411764705882353,0
transfer_2048,43,L_direct,G_random,0.25,17,transfer_task_011,25,0,3,23,2,23,0,1,0,0,7,21,5,0,0,0,0,1,20,5,0,0,0,0,0,0,0,0,26,1,0.9615384615384616,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.2692307692307692,7,0.2692307692307692,19615,455,0.9615384615384616,0
transfer_2048,43,L_direct,G_random,0.25,18,transfer_task_000,11,0,7,5,6,5,0,1,0,0,1,12,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,12,1,0.9166666666666666,1.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.08333333333333333,1,0.08333333333333333,1257,69,0.9166666666666666,0
transfer_2048,43,L_direct,G_random,0.25,18,transfer_task_001,19,0,11,19,6,13,6,5,0,0,18,30,0,1,1,0,0,5,19,0,0,0,0,0,0,0,0,0,30,1,0.6333333333333333,1.0,0.5454545454545454,0.5454545454545454,0.3157894736842105,0.3157894736842105,0.6,18,0.6,25435,1233,0.6333333333333333,0
transfer_2048,43,L_direct,G_random,0.25,18,transfer_task_002,9,0,2,7,2,7,0,0,0,0,6,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,1,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,6,0.6666666666666666,5266,380,1.0,0
